scenario_id,model,run_idx,difficulty,domain,pivot_turn,turns_used,booking_done,early_booking_turn,first_hall_turn,total_hallucinations,hallucination_types,latency_total_s
medium_01,claude-sonnet-4.5,1,medium,restaurant,13,17,True,6.0,6,4,"[""PREMATURE_COMMIT"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE""]",37.68
medium_02,claude-sonnet-4.5,1,medium,restaurant,13,17,True,7.0,11,6,"[""PARAM_DRIFT"", ""PARAM_DRIFT"", ""CONSTRAINT_IGNORE"", ""MEMORY_COLLAPSE"", ""MEMORY_COLLAPSE"", ""MEMORY_COLLAPSE""]",39.884
medium_03,claude-sonnet-4.5,1,medium,restaurant,13,16,True,6.0,11,4,"[""PARAM_DRIFT"", ""MEMORY_COLLAPSE"", ""MEMORY_COLLAPSE"", ""CONSTRAINT_IGNORE""]",40.652
medium_04,claude-sonnet-4.5,1,medium,restaurant,13,17,True,6.0,12,4,"[""PARAM_DRIFT"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE"", ""MEMORY_COLLAPSE""]",40.77
medium_05,claude-sonnet-4.5,1,medium,restaurant,13,16,True,7.0,11,5,"[""PARAM_DRIFT"", ""PARAM_DRIFT"", ""MEMORY_COLLAPSE"", ""MEMORY_COLLAPSE"", ""MEMORY_COLLAPSE""]",32.253
medium_06,claude-sonnet-4.5,1,medium,restaurant,13,17,True,,12,4,"[""PARAM_DRIFT"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE""]",38.116
flight_medium_01,claude-sonnet-4.5,1,medium,flight,13,16,True,10.0,14,3,"[""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE""]",58.749
flight_medium_02,claude-sonnet-4.5,1,medium,flight,13,16,True,10.0,14,3,"[""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE""]",48.334
flight_medium_03,claude-sonnet-4.5,1,medium,flight,13,16,True,12.0,9,5,"[""PARAM_DRIFT"", ""PARAM_DRIFT"", ""PARAM_DRIFT"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE""]",65.653
flight_medium_04,claude-sonnet-4.5,1,medium,flight,13,22,False,,13,8,"[""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE""]",91.004
hard_01,claude-sonnet-4.5,1,hard,restaurant,13,17,True,6.0,6,4,"[""PREMATURE_COMMIT"", ""MEMORY_COLLAPSE"", ""MEMORY_COLLAPSE"", ""CONSTRAINT_IGNORE""]",41.869
hard_02,claude-sonnet-4.5,1,hard,restaurant,13,17,True,11.0,14,4,"[""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE""]",38.783
hard_03,claude-sonnet-4.5,1,hard,restaurant,13,17,True,7.0,14,4,"[""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE""]",42.752
hard_04,claude-sonnet-4.5,1,hard,restaurant,13,16,True,,11,4,"[""PARAM_DRIFT"", ""MEMORY_COLLAPSE"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE""]",37.473
hard_05,claude-sonnet-4.5,1,hard,restaurant,13,17,True,,15,3,"[""MEMORY_COLLAPSE"", ""CONSTRAINT_IGNORE"", ""MEMORY_COLLAPSE""]",43.769
hard_06,claude-sonnet-4.5,1,hard,restaurant,13,22,True,,16,6,"[""MEMORY_COLLAPSE"", ""MEMORY_COLLAPSE"", ""MEMORY_COLLAPSE"", ""MEMORY_COLLAPSE"", ""MEMORY_COLLAPSE"", ""MEMORY_COLLAPSE""]",80.033
flight_hard_01,claude-sonnet-4.5,1,hard,flight,13,16,True,,14,3,"[""MEMORY_COLLAPSE"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE""]",42.856
flight_hard_02,claude-sonnet-4.5,1,hard,flight,13,16,True,,10,6,"[""PARAM_DRIFT"", ""PARAM_DRIFT"", ""PARAM_DRIFT"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE""]",40.948
flight_hard_03,claude-sonnet-4.5,1,hard,flight,13,16,True,11.0,14,3,"[""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE""]",39.595
flight_hard_04,claude-sonnet-4.5,1,hard,flight,13,22,False,,14,8,"[""MEMORY_COLLAPSE"", ""CONSTRAINT_IGNORE"", ""MEMORY_COLLAPSE"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE"", ""MEMORY_COLLAPSE""]",88.244
conflict_01,claude-sonnet-4.5,1,conflicting,restaurant,13,16,True,7.0,10,5,"[""PARAM_DRIFT"", ""PARAM_DRIFT"", ""PARAM_DRIFT"", ""MEMORY_COLLAPSE"", ""CONSTRAINT_IGNORE""]",47.812
conflict_02,claude-sonnet-4.5,1,conflicting,restaurant,13,16,True,6.0,9,6,"[""PARAM_DRIFT"", ""PARAM_DRIFT"", ""PARAM_DRIFT"", ""PARAM_DRIFT"", ""MEMORY_COLLAPSE"", ""MEMORY_COLLAPSE""]",46.61
conflict_03,claude-sonnet-4.5,1,conflicting,restaurant,13,17,True,7.0,7,4,"[""PREMATURE_COMMIT"", ""MEMORY_COLLAPSE"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE""]",49.442
conflict_04,claude-sonnet-4.5,1,conflicting,restaurant,13,16,True,9.0,15,2,"[""MEMORY_COLLAPSE"", ""MEMORY_COLLAPSE""]",67.81
flight_conflict_01,claude-sonnet-4.5,1,conflicting,flight,13,16,True,12.0,10,5,"[""PARAM_DRIFT"", ""PARAM_DRIFT"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE"", ""MEMORY_COLLAPSE""]",51.235
flight_conflict_02,claude-sonnet-4.5,1,conflicting,flight,13,16,True,,9,5,"[""PARAM_DRIFT"", ""PARAM_DRIFT"", ""PARAM_DRIFT"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE""]",40.606
flight_conflict_03,claude-sonnet-4.5,1,conflicting,flight,13,16,True,,15,2,"[""MEMORY_COLLAPSE"", ""MEMORY_COLLAPSE""]",36.385
flight_conflict_04,claude-sonnet-4.5,1,conflicting,flight,13,16,True,,12,4,"[""PARAM_DRIFT"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE""]",43.745
adversarial_01,claude-sonnet-4.5,1,adversarial,restaurant,13,19,True,7.0,11,6,"[""PARAM_DRIFT"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE"", ""MEMORY_COLLAPSE"", ""CONSTRAINT_IGNORE"", ""MEMORY_COLLAPSE""]",43.014
adversarial_02,claude-sonnet-4.5,1,adversarial,restaurant,13,19,True,7.0,10,7,"[""PARAM_DRIFT"", ""PARAM_DRIFT"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE"", ""MEMORY_COLLAPSE"", ""MEMORY_COLLAPSE""]",58.037
adversarial_03,claude-sonnet-4.5,1,adversarial,restaurant,13,17,True,7.0,9,4,"[""PARAM_DRIFT"", ""CONSTRAINT_IGNORE"", ""MEMORY_COLLAPSE"", ""CONSTRAINT_IGNORE""]",42.694
adversarial_04,claude-sonnet-4.5,1,adversarial,restaurant,13,19,True,7.0,11,7,"[""PARAM_DRIFT"", ""PREMATURE_COMMIT"", ""MEMORY_COLLAPSE"", ""MEMORY_COLLAPSE"", ""MEMORY_COLLAPSE"", ""MEMORY_COLLAPSE"", ""CONSTRAINT_IGNORE""]",52.391
flight_adversarial_01,claude-sonnet-4.5,1,adversarial,flight,13,19,True,10.0,14,6,"[""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE""]",43.691
flight_adversarial_02,claude-sonnet-4.5,1,adversarial,flight,13,20,True,10.0,14,7,"[""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE""]",43.595
flight_adversarial_03,claude-sonnet-4.5,1,adversarial,flight,13,19,True,,9,10,"[""PARAM_DRIFT"", ""PARAM_DRIFT"", ""PARAM_DRIFT"", ""PARAM_DRIFT"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE"", ""MEMORY_COLLAPSE""]",39.932
flight_adversarial_04,claude-sonnet-4.5,1,adversarial,flight,13,20,True,10.0,14,7,"[""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE"", ""MEMORY_COLLAPSE"", ""MEMORY_COLLAPSE""]",43.221
