scenario_id,model,run_idx,difficulty,domain,pivot_turn,turns_used,booking_done,early_booking_turn,first_hall_turn,total_hallucinations,hallucination_types,latency_total_s
flight_conflict_01,gemini-3.5-flash,2,conflicting,flight,13,16,True,,,0,[],21.806
flight_conflict_01,gemini-3.5-flash,3,conflicting,flight,13,16,True,11.0,,0,[],26.198
flight_conflict_02,gemini-3.5-flash,1,conflicting,flight,13,16,True,,,0,[],24.114
flight_conflict_02,gemini-3.5-flash,2,conflicting,flight,13,16,True,,,0,[],24.413
flight_conflict_02,gemini-3.5-flash,3,conflicting,flight,13,16,True,,,0,[],21.357
flight_conflict_03,gemini-3.5-flash,1,conflicting,flight,13,16,True,,,0,[],22.604
flight_conflict_03,gemini-3.5-flash,2,conflicting,flight,13,16,True,,,0,[],22.339
flight_conflict_03,gemini-3.5-flash,3,conflicting,flight,13,16,True,,,0,[],21.151
flight_conflict_04,gemini-3.5-flash,1,conflicting,flight,13,16,True,9.0,,0,[],24.623
flight_conflict_04,gemini-3.5-flash,2,conflicting,flight,13,16,True,11.0,,0,[],23.784
flight_conflict_04,gemini-3.5-flash,3,conflicting,flight,13,16,True,9.0,,0,[],25.417
adversarial_01,gemini-3.5-flash,1,adversarial,restaurant,13,19,True,7.0,,0,[],31.375
adversarial_01,gemini-3.5-flash,2,adversarial,restaurant,13,19,True,7.0,,0,[],29.325
adversarial_01,gemini-3.5-flash,3,adversarial,restaurant,13,19,True,6.0,,0,[],28.132
adversarial_02,gemini-3.5-flash,1,adversarial,restaurant,13,19,True,7.0,,0,[],28.096
adversarial_02,gemini-3.5-flash,2,adversarial,restaurant,13,19,True,6.0,,0,[],30.88
adversarial_02,gemini-3.5-flash,3,adversarial,restaurant,13,19,True,7.0,,0,[],34.92
adversarial_03,gemini-3.5-flash,1,adversarial,restaurant,13,17,True,6.0,,0,[],29.269
adversarial_03,gemini-3.5-flash,2,adversarial,restaurant,13,17,True,6.0,,0,[],25.148
adversarial_03,gemini-3.5-flash,3,adversarial,restaurant,13,17,True,10.0,,0,[],25.067
adversarial_04,gemini-3.5-flash,1,adversarial,restaurant,13,19,True,6.0,,0,[],31.003
adversarial_04,gemini-3.5-flash,2,adversarial,restaurant,13,19,True,7.0,,0,[],30.229
adversarial_04,gemini-3.5-flash,3,adversarial,restaurant,13,19,True,6.0,,0,[],27.632
flight_adversarial_01,gemini-3.5-flash,1,adversarial,flight,13,20,True,10.0,,0,[],33.056
flight_adversarial_01,gemini-3.5-flash,2,adversarial,flight,13,21,True,10.0,,0,[],38.602
flight_adversarial_01,gemini-3.5-flash,3,adversarial,flight,13,21,True,10.0,,0,[],34.296
flight_adversarial_02,gemini-3.5-flash,1,adversarial,flight,13,20,True,10.0,,0,[],28.636
flight_adversarial_02,gemini-3.5-flash,2,adversarial,flight,13,20,True,10.0,,0,[],25.475
flight_adversarial_02,gemini-3.5-flash,3,adversarial,flight,13,20,True,10.0,,0,[],21.856
flight_adversarial_03,gemini-3.5-flash,1,adversarial,flight,13,19,True,12.0,,0,[],25.466
flight_adversarial_03,gemini-3.5-flash,2,adversarial,flight,13,19,True,11.0,,0,[],28.637
flight_adversarial_03,gemini-3.5-flash,3,adversarial,flight,13,19,True,11.0,,0,[],25.167
flight_adversarial_04,gemini-3.5-flash,1,adversarial,flight,13,20,True,10.0,,0,[],27.028
flight_adversarial_04,gemini-3.5-flash,2,adversarial,flight,13,20,True,10.0,,0,[],26.711
flight_adversarial_04,gemini-3.5-flash,3,adversarial,flight,13,20,True,10.0,,0,[],25.556
